Active,Name,Categories,Retail price,Tax rule,Short description,Description,Tags,Meta title,Meta description,URL rewritten,Available for order,Show price
1,iPhone 11 Power Button Repair,iPhone 11 Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Power Button Repair</h2><p>&nbsp;</p><p>At iFixYouri, we understand. Your iPhone 11 is really important to you. When it breaks, it can really mess up your day. If you are in need of Power Button Repair, let the professional repair technicians at iFixYouri help you out.</p><p>&nbsp;</p><p>With Power Button Repair for iPhone 11, iFixYouri is here to help. With this service, our repair technicians inspect the problem, as well as any other affected components, repair your device, and send it back to you asap. If there are any other issues affecting your device, we'll let you know and proceed with those repairs only after your approval.</p><p>&nbsp;</p><p>Send your iPhone 11 to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage comes with every repair.</p><p>&nbsp;</p><p>Do you have any questions about Power Button Repair from iFixYouri? Just ask them in the box below, and we'll get back to you. Alternatively, you can always reach us via our support phone number <a href=""tel:888-494-4349"">888-494-4349</a> or email <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Power Button Repair,iPhone 11 Power Button Repair,iPhone 11 Power Button Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Power-Button-Repair,0,0
1,iPhone 11 Rear Camera Repair,iPhone 11 Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Rear Camera Repair</h2><p>&nbsp;</p><p>We recommend not trying Rear Camera Repair yourself. Devices have become more and more sophisticated and you may cause more damage. Using the supplied shipping label, send your iPhone 11 to iFixYouri's mail-in center so our skilled repair technicians can inspect your device, pinpoint all/any issues affecting it, and get them repaired the professional way.</p><p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>Faster shipping options and extra insurance protection are available for purchase if you'd like. Simply choose from the drop-downs before adding to your shopping cart. When packaging your device, use a sturdy, secure box. You do not need to ship us your cases, cables, or accessories.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage comes with every repair.</p><p>&nbsp;</p><p>iFixYouri can be reached at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>. Get your iPhone 11 working like new with the help of experienced technicians who do the job right the first time, and save yourself a lot of money and hassle.</p>",iPhone 11 Rear Camera Repair,iPhone 11 Rear Camera Repair,iPhone 11 Rear Camera Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Rear-Camera-Repair,0,0
1,iPhone 11 Volume Button Repair,iPhone 11 Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Volume Button Repair</h2><p>&nbsp;</p><p>The iPhone 11 has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Volume Button Repair.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p><p>&nbsp;</p><p>After checkout, you'll receive an email confirmation and shipping label. When your phone arrives at our repair center, we do diagnostic tests to determine if any other issues are at play. Outgoing testing ensures that your iPhone 11 is fully functional. With the repairs complete, we send you a tracking number and ship your iPhone 11 back to you!</p><p>&nbsp;</p><p>Send your iPhone 11 to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage comes with every repair.</p><p>&nbsp;</p><p>Questions about Volume Button Repair? Type them into the box below, and we'll get back to you as soon as possible. Alternatively, you can reach us at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Volume Button Repair,iPhone 11 Volume Button Repair,iPhone 11 Volume Button Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Volume-Button-Repair,0,0
1,iPhone 11 Water Damage Repair,iPhone 11 Repair Services,0.0,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>Excellent customer service</li><li>Expert technicians</li></ul>","<div style=""position: relative; padding-bottom: 56.25%; padding-top: 30px; height: 0; overflow: hidden;""><iframe style=""position: absolute; top: 0; left: 0; width: 100%; height: 100%; display: block; margin-left: auto; margin-right: auto;"" src=""https://www.youtube.com/embed/GfawakMoM9E?rel=0"" width=""853"" height=""480"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div><p>&nbsp;</p><h2>iPhone 11 Water Damage Repair</h2><p>&nbsp;</p><p>The iPhone 11 has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Water Damage Repair.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p><p>&nbsp;</p><p><strong>*NOTE: If you decline repairs for diagnostic or water damage treatment or your device is deemed non-repairable, you will be responsible for shipping and handling.</strong></p> Water Damage repair is what you need if you have splashed or submerged your iPhone 11 in water or any other liquid. iFixYouri has a high success rate restoring devices that have lost power or function after coming in contact with liquid.<p>&nbsp;</p><p>After checkout, you'll receive an email confirmation and shipping label. When your phone arrives at our repair center, we do diagnostic tests to determine if any other issues are at play. Outgoing testing ensures that your iPhone 11 is fully functional. With the repairs complete, we send you a tracking number and ship your iPhone 11 back to you!</p><p>&nbsp;</p><p>Faster shipping options and extra insurance protection are available for purchase if you'd like. Simply choose from the drop-downs before adding to your shopping cart. When packaging your device, use a sturdy, secure box. You do not need to ship us your cases, cables, or accessories.</p><p>&nbsp;</p><p>iFixYouri can be reached at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>. Get your iPhone 11 working like new with the help of experienced technicians who do the job right the first time, and save yourself a lot of money and hassle.</p>",iPhone 11 Water Damage Repair,iPhone 11 Water Damage Repair,iPhone 11 Water Damage Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Water-Damage-Repair,1,1
1,iPhone 11 Ear Speaker Repair,iPhone 11 Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Ear Speaker Repair</h2><p>&nbsp;</p><p>The iPhone 11 has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Ear Speaker Repair.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p><p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>Send your iPhone 11 to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>All replacement parts come with a 90-day warranty that covers all but accidental damage.</p><p>&nbsp;</p><p>Questions about Ear Speaker Repair? Type them into the box below, and we'll get back to you as soon as possible. Alternatively, you can reach us at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Ear Speaker Repair,iPhone 11 Ear Speaker Repair,iPhone 11 Ear Speaker Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Ear-Speaker-Repair,0,0
1,iPhone 11 Vibrate Switch Repair,iPhone 11 Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Vibrate Switch Repair</h2><p>&nbsp;</p><p>At iFixYouri, we understand. Your iPhone 11 is really important to you. When it breaks, it can really mess up your day. If you are in need of Vibrate Switch Repair, let the professional repair technicians at iFixYouri help you out.</p><p>&nbsp;</p><p>iFixYouri is here to solve your problem with Vibrate Switch Repair for iPhone 11. With this service, we'll determine the extent of the damage, get your device repaired, and send it back to you. We'll let you know if there are any other issues affecting your device and give you the option of proceeding with those repairs.</p><p>&nbsp;</p><p>Faster shipping options and extra insurance protection are available for purchase if you'd like. Simply choose from the drop-downs before adding to your shopping cart. When packaging your device, use a sturdy, secure box. You do not need to ship us your cases, cables, or accessories.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage is included. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p><p>&nbsp;</p><p>iFixYouri can be reached at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>. Get your iPhone 11 working like new with the help of experienced technicians who do the job right the first time, and save yourself a lot of money and hassle.</p>",iPhone 11 Vibrate Switch Repair,iPhone 11 Vibrate Switch Repair,iPhone 11 Vibrate Switch Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Vibrate-Switch-Repair,0,0
1,iPhone 11 Pro Diagnostic Service,iPhone 11 Pro Repair Services,0.0,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>Excellent customer service</li><li>Expert technicians</li></ul>","<div style=""position: relative; padding-bottom: 56.25%; padding-top: 30px; height: 0; overflow: hidden;""><iframe style=""position: absolute; top: 0; left: 0; width: 100%; height: 100%; display: block; margin-left: auto; margin-right: auto;"" src=""https://www.youtube.com/embed/9z61L7QyDVo"" width=""853"" height=""480"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div><p>&nbsp;</p><h2>iPhone 11 Pro Diagnostic Service</h2><p>&nbsp;</p><p>We recommend not trying Diagnostic Service yourself. Devices have become more and more sophisticated and you may cause more damage. Using the supplied shipping label, send your iPhone 11 Pro to iFixYouri's mail-in center so our skilled repair technicians can inspect your device, pinpoint all/any issues affecting it, and get them repaired the professional way.</p><p>&nbsp;</p><p><strong>*NOTE: If you decline repairs for diagnostic or water damage treatment or your device is deemed non-repairable, you will be responsible for shipping and handling.</strong></p> This is the service you need if you aren't quite sure what the problem with your iPhone 11 Pro is. We'll find out what is going on, and contact you with a repair quote.<p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 Pro has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>Faster shipping options and extra insurance protection are available for purchase if you'd like. Simply choose from the drop-downs before adding to your shopping cart. When packaging your device, use a sturdy, secure box. You do not need to ship us your cases, cables, or accessories.</p><p>&nbsp;</p><p>If you have specific questions about Diagnostic Service or any iPhone 11 Pro service from iFixYouri, please ask them in the box below. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p>",iPhone 11 Pro Diagnostic Service,iPhone 11 Pro Diagnostic Service,iPhone 11 Pro Diagnostic Service performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Diagnostic-Service,1,1
1,iPhone 11 Pro Glass Repair,iPhone 11 Pro Repair Services,429.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<div style=""position: relative; padding-bottom: 56.25%; padding-top: 30px; height: 0; overflow: hidden;""><iframe style=""position: absolute; top: 0; left: 0; width: 100%; height: 100%; display: block; margin-left: auto; margin-right: auto;"" src=""https://www.youtube.com/embed/1vrnuazxPIo"" width=""853"" height=""480"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div><p>&nbsp;</p><h2>iPhone 11 Pro Glass Repair</h2><p>&nbsp;</p><p>The iPhone 11 Pro has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Glass Repair.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p> Those who have both cracked glass and a broken LCD should opt for our iPhone 11 Pro Glass & LCD Repair. This service is for glass breakage only.<p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 Pro has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>Send your iPhone 11 Pro to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>All replacement parts come with a 90-day warranty that covers all but accidental damage.</p><p>&nbsp;</p><p>If you have specific questions about Glass Repair or any iPhone 11 Pro service from iFixYouri, please ask them in the box below. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p>",iPhone 11 Pro Glass Repair,iPhone 11 Pro Glass Repair,iPhone 11 Pro Glass Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Glass-Repair,0,0
1,iPhone 11 Pro Glass & LCD Repair,iPhone 11 Pro Repair Services,469.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<div style=""position: relative; padding-bottom: 56.25%; padding-top: 30px; height: 0; overflow: hidden;""><iframe style=""position: absolute; top: 0; left: 0; width: 100%; height: 100%; display: block; margin-left: auto; margin-right: auto;"" src=""https://www.youtube.com/embed/tF_zuMX4ixI"" width=""853"" height=""480"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div><p>&nbsp;</p><h2>iPhone 11 Pro Glass & LCD Repair</h2><p>&nbsp;</p><p>We recommend not trying Glass & LCD Repair yourself. Devices have become more and more sophisticated and you may cause more damage. Using the supplied shipping label, send your iPhone 11 Pro to iFixYouri's mail-in center so our skilled repair technicians can inspect your device, pinpoint all/any issues affecting it, and get them repaired the professional way.</p> Those who have only cracked glass, NOT a broken LCD, should opt for our iPhone 11 Pro Glass Repair. This service is for both cracked glass and a broken LCD.<p>&nbsp;</p><p>iFixYouri is here to solve your problem with Glass & LCD Repair for iPhone 11 Pro. With this service, we'll determine the extent of the damage, get your device repaired, and send it back to you. We'll let you know if there are any other issues affecting your device and give you the option of proceeding with those repairs.</p><p>&nbsp;</p><p>Send your iPhone 11 Pro to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>Glass & LCD Repair repair includes a 90-day warranty that covers all but accidental damage. If you notice something off about the fit, function, or performance of your replacement part or parts, let us know right away and we will be glad to help.</p><p>&nbsp;</p><p>If you have specific questions about Glass & LCD Repair or any iPhone 11 Pro service from iFixYouri, please ask them in the box below. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p>",iPhone 11 Pro Glass & LCD Repair,iPhone 11 Pro Glass & LCD Repair,iPhone 11 Pro Glass & LCD Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Glass-&-LCD-Repair,0,0
1,iPhone 11 Pro Battery Replacement,iPhone 11 Pro Repair Services,79.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Battery Replacement</h2><p>&nbsp;</p><p>At iFixYouri, we understand. Your iPhone 11 Pro is really important to you. When it breaks, it can really mess up your day. If you are in need of Battery Replacement, let the professional repair technicians at iFixYouri help you out.</p> Old or bad batteries can really be frustrating. You might need Battery Replacement if your battery does not hold charge well or charges very slowly or barely at all.<p>&nbsp;</p><p>iFixYouri is here to solve your problem with Battery Replacement for iPhone 11 Pro. With this service, we'll determine the extent of the damage, get your device repaired, and send it back to you. We'll let you know if there are any other issues affecting your device and give you the option of proceeding with those repairs.</p><p>&nbsp;</p><p>We email you a printable shipping label, and include $100 of insurance protection. If you would like faster shipping or more insurance coverage, you have the option to upgrade above using the drop-downs. </p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage is included. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p><p>&nbsp;</p><p>If you have specific questions about Battery Replacement or any iPhone 11 Pro service from iFixYouri, please ask them in the box below. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p>",iPhone 11 Pro Battery Replacement,iPhone 11 Pro Battery Replacement,iPhone 11 Pro Battery Replacement performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Battery-Replacement,0,0
1,iPhone 11 Pro Charging Port Repair,iPhone 11 Pro Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Charging Port Repair</h2><p>&nbsp;</p><p>At iFixYouri, we understand. Your iPhone 11 Pro is really important to you. When it breaks, it can really mess up your day. If you are in need of Charging Port Repair, let the professional repair technicians at iFixYouri help you out.</p> Charging port repair may be what you need if your device is charging slowly or not at all. Sometimes the battery needs replacement. Whatever the case, the professional technicians at iFixYouri can help.<p>&nbsp;</p><p>iFixYouri is here to solve your problem with Charging Port Repair for iPhone 11 Pro. With this service, we'll determine the extent of the damage, get your device repaired, and send it back to you. We'll let you know if there are any other issues affecting your device and give you the option of proceeding with those repairs.</p><p>&nbsp;</p>Free UPS ground shipping and $100 of insurance are included. You may purchase faster shipping options and additional insurance protection using the drop-down options above. That's up to you. Don't send us your cables, charges, or cases please. We have plenty here already :) Just package your iPhone 11 Pro in a secure box and affix the provided label.</p><p>&nbsp;</p><p>All replacement parts come with a 90-day warranty that covers all but accidental damage.</p><p>&nbsp;</p><p>Do you have any questions about Charging Port Repair from iFixYouri? Just ask them in the box below, and we'll get back to you. Alternatively, you can always reach us via our support phone number <a href=""tel:888-494-4349"">888-494-4349</a> or email <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Charging Port Repair,iPhone 11 Pro Charging Port Repair,iPhone 11 Pro Charging Port Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Charging-Port-Repair,0,0
1,iPhone 11 Pro Front Camera Repair,iPhone 11 Pro Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Front Camera Repair</h2><p>&nbsp;</p><p>We recommend not trying Front Camera Repair yourself. Devices have become more and more sophisticated and you may cause more damage. Using the supplied shipping label, send your iPhone 11 Pro to iFixYouri's mail-in center so our skilled repair technicians can inspect your device, pinpoint all/any issues affecting it, and get them repaired the professional way.</p><p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 Pro has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>We email you a printable shipping label, and include $100 of insurance protection. If you would like faster shipping or more insurance coverage, you have the option to upgrade above using the drop-downs. </p><p>&nbsp;</p><p>All replacement parts come with a 90-day warranty that covers all but accidental damage.</p><p>&nbsp;</p><p>If you have specific questions about Front Camera Repair or any iPhone 11 Pro service from iFixYouri, please ask them in the box below. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p>",iPhone 11 Pro Front Camera Repair,iPhone 11 Pro Front Camera Repair,iPhone 11 Pro Front Camera Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Front-Camera-Repair,0,0
1,iPhone 11 Pro Headphone Jack Repair,iPhone 11 Pro Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Headphone Jack Repair</h2><p>&nbsp;</p><p>The iPhone 11 Pro has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Headphone Jack Repair.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p><p>&nbsp;</p><p>With Headphone Jack Repair for iPhone 11 Pro, iFixYouri is here to help. With this service, our repair technicians inspect the problem, as well as any other affected components, repair your device, and send it back to you asap. If there are any other issues affecting your device, we'll let you know and proceed with those repairs only after your approval.</p><p>&nbsp;</p><p>Send your iPhone 11 Pro to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage comes with every repair.</p><p>&nbsp;</p><p>If you have specific questions about Headphone Jack Repair or any iPhone 11 Pro service from iFixYouri, please ask them in the box below. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p>",iPhone 11 Pro Headphone Jack Repair,iPhone 11 Pro Headphone Jack Repair,iPhone 11 Pro Headphone Jack Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Headphone-Jack-Repair,0,0
1,iPhone 11 Pro Home Button Repair,iPhone 11 Pro Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Home Button Repair</h2><p>&nbsp;</p><p>The iPhone 11 Pro has great build quality and design, but it isn't invincible. Since your device is of little use when broken, it's a good idea to bring it to iFixYouri for expert Home Button Repair.</p><p>&nbsp;<p>Each device has its own lifespan - some devices use higher quality components than others and can last years if properly maintained. Drops, water or liquid, even a jolt can damage your device. </p><p>&nbsp;</p><p>Every repair service begins with a series of diagnostic tests to determine what the issue is. Our technicians use their repair experience to quickly diagnose the problem. In most cases, repairs are minimal; however, if we see that your iPhone 11 Pro has additional damage, we'll contact you before proceeding.</p><p>&nbsp;</p><p>Send your iPhone 11 Pro to iFixYouri via the UPS shipping method of your choosing. Please ship your device in a sturdy, secure box. If you hear it rattling around in the box, add some more padding. Please do not include cases, cables, or accessories. Standard UPS Ground is covered by us, as well as $100 insurance. Faster shipping and extra insurance coverage can be purchased using the drop-down boxes above.</p><p>&nbsp;</p><p>A 90-day warranty that covers all but accidental damage comes with every repair.</p><p>&nbsp;</p><p>If you have specific questions about Home Button Repair or any iPhone 11 Pro service from iFixYouri, please ask them in the box below. Contact customer service with any questions at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a>.</p>",iPhone 11 Pro Home Button Repair,iPhone 11 Pro Home Button Repair,iPhone 11 Pro Home Button Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Home-Button-Repair,0,0
1,iPhone 11 Pro Loud Speaker Repair,iPhone 11 Pro Repair Services,69.99,9,"<strong><h4>CALL <a href=""tel:888-494-4349"">888-494-4349</a> for latest pricing</h4></strong><br/><ul><li>90-day warranty</li><li>Excellent customer service</li><li>Expert technicians</li></ul>","<h2>iPhone 11 Pro Loud Speaker Repair</h2><p>&nbsp;</p><p>At iFixYouri, we understand. Your iPhone 11 Pro is really important to you. When it breaks, it can really mess up your day. If you are in need of Loud Speaker Repair, let the professional repair technicians at iFixYouri help you out.</p><p>&nbsp;</p><p>iFixYouri is here to solve your problem with Loud Speaker Repair for iPhone 11 Pro. With this service, we'll determine the extent of the damage, get your device repaired, and send it back to you. We'll let you know if there are any other issues affecting your device and give you the option of proceeding with those repairs.</p><p>&nbsp;</p><p>Faster shipping options and extra insurance protection are available for purchase if you'd like. Simply choose from the drop-downs before adding to your shopping cart. When packaging your device, use a sturdy, secure box. You do not need to ship us your cases, cables, or accessories.</p><p>&nbsp;</p><p>Loud Speaker Repair repair includes a 90-day warranty that covers all but accidental damage. If you notice something off about the fit, function, or performance of your replacement part or parts, let us know right away and we will be glad to help.</p><p>&nbsp;</p><p>Questions about Loud Speaker Repair? Type them into the box below, and we'll get back to you as soon as possible. Alternatively, you can reach us at <a href=""tel:888-494-4349"">888-494-4349</a> or <a href=""mailto:support@ifixyouri.com"">support@ifixyouri.com</a></p>",iPhone 11 Pro Loud Speaker Repair,iPhone 11 Pro Loud Speaker Repair,iPhone 11 Pro Loud Speaker Repair performed by repair experts iFixYouri. Warranty included. Call today 888-494-4349.,iPhone-11-Pro-Loud-Speaker-Repair,0,0
